date,event_count,total_severity,avg_severity,max_severity,total_impact,avg_impact,max_impact,total_price_impact,avg_price_impact,reliability,sanctions_count,sanctions_severity,sanctions_impact,production_policy_count,production_policy_severity,production_policy_impact,military_conflict_count,military_conflict_severity,military_conflict_impact,infrastructure_count,infrastructure_severity,infrastructure_impact,geopolitical_tension_count,geopolitical_tension_severity,geopolitical_tension_impact,inventory_report_count,inventory_report_severity,inventory_report_impact,trade_flow_disruption_count,trade_flow_disruption_severity,trade_flow_disruption_impact,day_of_week,is_weekend,day_of_month,month,quarter,event_count_3d_avg,event_count_3d_std,total_severity_3d_avg,total_severity_3d_std,total_impact_3d_avg,total_impact_3d_std,total_price_impact_3d_avg,total_price_impact_3d_std,event_count_7d_avg,event_count_7d_std,total_severity_7d_avg,total_severity_7d_std,total_impact_7d_avg,total_impact_7d_std,total_price_impact_7d_avg,total_price_impact_7d_std,event_count_14d_avg,event_count_14d_std,total_severity_14d_avg,total_severity_14d_std,total_impact_14d_avg,total_impact_14d_std,total_price_impact_14d_avg,total_price_impact_14d_std,event_count_30d_avg,event_count_30d_std,total_severity_30d_avg,total_severity_30d_std,total_impact_30d_avg,total_impact_30d_std,total_price_impact_30d_avg,total_price_impact_30d_std,events_3d_sum,events_7d_sum,cluster_intensity,severity_momentum,impact_acceleration
2023-02-26,2.0,7.0,3.5,5.0,1.525,0.7625,1.0,637.4000000000001,318.70000000000005,0.905,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.525,0.0,0.0,0.0,6,1,26,2,1,2.0,0.9999999999999998,7.333333333333333,2.516611478423583,1.7412000000000003,0.869693808187686,504.40000000000015,211.2608813765578,1.0,1.1547005383792517,3.4285714285714284,3.9940431835899024,0.8235142857142856,1.0127123241219937,222.0,291.31799349393674,1.3571428571428572,1.4468609447374678,4.285714285714286,4.810702354423641,1.1160071428571428,1.2261416347252032,256.15714285714284,338.80593654386035,1.3333333333333333,1.3729739514150894,3.933333333333333,4.290593828632452,1.0484333333333333,1.1037672391228681,198.62,265.16119027411605,6.0,7.0,0.75,-3.0,-2.8722
2023-02-27,6.0,19.0,3.1666666666666665,4.0,4.9413,0.82355,1.0,830.3000000000001,138.38333333333335,0.8766666666666666,0.0,0.0,0.0,2.0,6.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,2.6013,1.0,3.0,0.64,0.0,0.0,0.0,0,0,27,2,1,3.6666666666666665,2.0816659994661326,12.0,6.244997998398398,3.054966666666667,1.7358065339585897,694.2333333333336,118.3682530636207,1.8571428571428572,2.1157009420498154,6.142857142857143,6.768273325562718,1.5294142857142856,1.7768622741868798,340.61428571428576,349.15528746090155,1.5,1.7867030229749141,5.0,6.126863923612273,1.2645642857142856,1.5397715612824086,300.04285714285714,371.4129998849208,1.5,1.6135204603171491,4.466666666666667,5.090446314240133,1.1934766666666665,1.3083799423618172,222.97666666666666,288.30183498803996,11.0,13.0,0.7857142857142857,12.0,4.5899
2023-02-28,2.0,5.0,2.5,3.0,1.347,0.6735,0.822,132.7,66.35,0.9199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.822,0.0,0.0,0.0,1.0,2.0,0.525,0.0,0.0,0.0,1,0,28,2,1,3.3333333333333335,2.309401076758503,10.333333333333334,7.571877794400365,2.604433333333334,2.0257419291048238,533.4666666666668,360.2263778977511,2.0,2.081665999466133,6.571428571428571,6.553806600166117,1.6445571428571426,1.727567860565003,353.74285714285713,337.53758238722037,1.3571428571428572,1.645840578182229,4.285714285714286,5.412642912358372,1.1046357142857142,1.3890036770218501,230.27142857142857,290.61593060408586,1.5666666666666667,1.5905612397739548,4.633333333333334,5.020532554066034,1.2383766666666667,1.288979637805873,227.4,285.7696685239279,10.0,14.0,0.6666666666666666,-14.0,-7.0106
2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,3,1,2.6666666666666665,3.055050463303893,8.0,9.848857801796104,2.0961000000000003,2.5544029693844315,321.00000000000017,446.02936002016736,2.0,2.081665999466133,6.571428571428571,6.553806600166117,1.6445571428571426,1.727567860565003,353.74285714285713,337.53758238722037,1.2857142857142858,1.6837947722821922,4.071428571428571,5.525664397424716,1.0446357142857141,1.4191301179607518,220.63571428571433,296.20398534467034,1.5666666666666667,1.5905612397739548,4.633333333333334,5.020532554066034,1.2383766666666667,1.288979637805873,227.4,285.7696685239279,8.0,14.0,0.5333333333333333,-5.0,2.2473
2023-03-02,1.0,1.0,1.0,1.0,0.689,0.689,0.689,95.2,95.2,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.689,0.0,0.0,0.0,3,0,2,3,1,1.0,1.0,2.0,2.6457513110645907,0.678666666666667,0.6735594504817947,75.96666666666681,68.40879573076363,2.142857142857143,1.9518001458970666,6.714285714285714,6.395683067879607,1.7429857142857141,1.6354228937582385,367.34285714285716,322.49170458138855,1.3571428571428572,1.645840578182229,4.142857142857143,5.475218897726555,1.09385,1.3918001109520555,227.4357142857143,291.809349265374,1.5666666666666667,1.5905612397739548,4.6,5.041893459323833,1.2331766666666666,1.2909345053189134,226.32666666666668,286.2183323044249,3.0,15.0,0.1875,1.0,2.036
2023-03-03,3.0,11.0,3.6666666666666665,4.0,2.4916,0.8305333333333333,0.981,512.8,170.9333333333333,0.7466666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2.4916,0.0,0.0,0.0,0.0,0.0,0.0,4,0,3,3,1,1.3333333333333333,1.5275252316519465,4.0,6.082762530298219,1.0602000000000003,1.2866078345789764,202.66666666666683,272.7687176589965,2.4285714285714284,1.902379462422684,7.571428571428571,6.528326555791125,1.9560714285714285,1.6195784006074805,403.34285714285716,322.68142110107544,1.5,1.698415551216895,4.857142857142857,5.682051943243244,1.2309642857142857,1.4304536986603198,259.40000000000003,297.1435576386497,1.6666666666666667,1.5829551877538341,4.966666666666667,5.0955242925622475,1.31623,1.2890094288598724,243.42000000000002,287.5451885326472,4.0,17.0,0.2222222222222222,10.0,1.1136
2023-03-04,2.0,6.0,3.0,3.0,1.7,0.85,1.0,491.7,245.85,0.87,2.0,6.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,4,3,1,2.0,0.9999999999999998,6.0,5.0,1.6268666666666671,0.903522580422501,366.56666666666683,235.24711121145222,2.2857142857142856,1.8898223650461365,7.0,6.454972243679028,1.8134142857142859,1.586924260352471,385.7285714285714,312.4036369521847,1.5,1.698415551216895,4.714285714285714,5.621778686892222,1.2095357142857142,1.4202578636978582,258.3357142857143,296.2152819179962,1.7,1.5789564428051384,5.1,5.0674757369747345,1.3537966666666668,1.2830105338571873,258.82666666666665,288.069978248022,6.0,16.0,0.35294117647058826,-5.0,-2.5942
2023-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,5,3,1,1.6666666666666667,1.5275252316519465,5.666666666666667,5.507570547286102,1.3972000000000004,1.273099964653209,334.8333333333335,290.16602718673556,2.0,2.081665999466133,6.0,6.97614984548545,1.595557142857143,1.7312340529779546,294.6714285714285,319.63114008851784,1.5,1.698415551216895,4.714285714285714,5.621778686892222,1.2095357142857142,1.4202578636978582,258.3357142857143,296.2152819179962,1.6666666666666667,1.6045911141715061,5.0,5.139435095752092,1.3206633333333333,1.3052644349559666,256.79,289.72734072834237,5.0,14.0,0.3333333333333333,-6.0,-0.9083999999999999
2023-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,3,1,0.6666666666666666,1.154700538379251,2.0,3.464101615137754,0.566666666666667,0.9814954576223662,163.90000000000015,283.883127360539,1.1428571428571428,1.2149857925879122,3.2857142857142856,4.231401884099632,0.8896571428571428,0.9871483962355785,176.05714285714285,228.92219826207952,1.5,1.698415551216895,4.714285714285714,5.621778686892222,1.2095357142857142,1.4202578636978582,258.3357142857143,296.2152819179962,1.6666666666666667,1.6045911141715061,5.0,5.139435095752092,1.3206633333333333,1.3052644349559666,256.79,289.72734072834237,2.0,8.0,0.2222222222222222,0.0,1.7
2023-03-07,4.0,8.0,2.0,3.0,2.6365,0.659125,1.0,407.6,101.9,0.8225,2.0,5.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.9365000000000001,0.0,0.0,0.0,1,0,7,3,1,1.3333333333333333,2.3094010767585034,2.6666666666666665,4.618802153517007,0.8788333333333336,1.5221839847184484,135.86666666666682,235.3279697216915,1.4285714285714286,1.6183471874253745,3.7142857142857144,4.572172558506724,1.0738714285714284,1.1868392824561171,215.3285714285714,243.3682991838071,1.7142857142857142,1.8156825980064082,5.142857142857143,5.627639795716292,1.3592142857142857,1.4543927312467206,284.5357142857143,291.681239625469,1.7,1.6431676725154967,5.066666666666666,5.1657581700331665,1.3310266666666666,1.3147183857188296,262.75333333333333,290.9676954854125,4.0,10.0,0.36363636363636365,8.0,2.6365
2023-03-08,3.0,10.0,3.3333333333333335,4.0,2.6776,0.8925333333333333,1.0,779.9000000000001,259.9666666666667,0.8099999999999999,1.0,3.0,1.0,2.0,7.0,1.6776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,8,3,1,2.3333333333333335,2.081665999466133,6.0,5.291502622129181,1.771366666666667,1.5341861697112686,395.8333333333335,390.08312362025276,1.8571428571428572,1.5735915849388868,5.142857142857143,4.775931721614519,1.4563857142857142,1.2142247271799553,326.74285714285713,300.2363727528854,1.9285714285714286,1.7743595036946858,5.857142857142857,5.558875686782262,1.5504714285714285,1.437864979982244,340.24285714285713,307.21985290989534,1.8,1.6273524086899431,5.4,5.150159019975454,1.4202799999999998,1.3121276694611377,288.75,301.337841964795,7.0,13.0,0.5,2.0,-2.5953999999999997
2023-03-09,2.0,6.0,3.0,4.0,1.4977,0.74885,1.0,191.6,95.8,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.4977,0.0,0.0,0.0,0.0,0.0,0.0,3,0,9,3,1,3.0,1.0,8.0,2.000000000000001,2.2706000000000004,0.6696664169569805,459.7000000000002,297.59037282815456,2.0,1.5275252316519472,5.857142857142857,4.413183712037205,1.5719142857142856,1.1665796306990377,340.5142857142857,289.8779077966644,2.0714285714285716,1.6854255666327551,6.285714285714286,5.297729142371676,1.65745,1.3676348330378472,353.92857142857144,294.91847746733004,1.8,1.6273524086899431,5.4,5.150159019975454,1.4176199999999999,1.3118788194141964,283.7366666666667,301.67228791993864,9.0,14.0,0.6,-4.0,-1.221
2023-03-10,2.0,6.0,3.0,4.0,1.539,0.7695,1.0,302.9,151.45,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.539,0.0,0.0,0.0,0.0,0.0,0.0,4,0,10,3,1,2.3333333333333335,0.5773502691896258,7.333333333333333,2.309401076758504,1.904766666666667,0.6696117855394526,424.8000000000002,312.52028734147814,1.8571428571428572,1.4638501094228002,5.142857142857143,3.804758924845369,1.4358285714285712,1.0947659182283143,310.5285714285714,279.765876608077,2.142857142857143,1.6574838603294906,6.357142857142857,5.285788535267042,1.6959499999999998,1.3552338394592216,356.9357142857143,294.1093716162869,1.8666666666666667,1.591644851508441,5.6,5.048728074714842,1.46892,1.2843338674326399,293.8333333333333,296.8792490319034,7.0,13.0,0.5,0.0,1.2211999999999998
2023-03-11,3.0,10.0,3.3333333333333335,4.0,2.3209999999999997,0.7736666666666666,1.0,339.1,113.03333333333335,0.8033333333333333,0.0,0.0,0.0,2.0,7.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.621,0.0,0.0,0.0,5,1,11,3,1,2.3333333333333335,0.5773502691896257,7.333333333333333,2.3094010767585034,1.7859,0.4638700572358604,277.86666666666684,76.87043211361147,2.0,1.5275252316519472,5.714285714285714,4.231401884099632,1.524542857142857,1.1438039486105742,288.7285714285714,269.0353862368649,2.142857142857143,1.6574838603294906,6.357142857142857,5.285788535267042,1.6689785714285714,1.3373843571450437,337.2285714285714,284.57632862412595,1.8666666666666667,1.591644851508441,5.6,5.048728074714842,1.4714866666666666,1.2860120755408095,293.50333333333333,296.82130986252577,7.0,14.0,0.4666666666666667,4.0,0.7406999999999999
2023-03-12,1.0,3.0,3.0,3.0,0.959,0.959,0.959,140.1,140.1,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.959,0.0,0.0,0.0,0.0,0.0,0.0,6,1,12,3,1,2.0,0.9999999999999999,6.333333333333333,3.511884584284246,1.6063333333333334,0.6834920140962394,260.70000000000016,105.9994339607529,2.142857142857143,1.3451854182690994,6.142857142857143,3.6709931185158164,1.661542857142857,0.9758713744770916,308.74285714285713,248.3956847259554,2.0714285714285716,1.6854255666327551,6.071428571428571,5.356007205634926,1.62855,1.3505616243451628,301.7071428571429,275.10556145787865,1.8,1.5844067746592732,5.466666666666667,5.06327775351061,1.44706,1.288639879766313,290.1433333333334,298.00547285339326,6.0,15.0,0.375,-7.0,-2.1439999999999992
2023-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13,3,1,1.3333333333333333,1.5275252316519468,4.333333333333333,5.131601439446884,1.0933333333333335,1.1663165665175703,159.7333333333335,170.40042057851076,2.142857142857143,1.3451854182690994,6.142857142857143,3.670993118515817,1.661542857142857,0.9758713744770916,308.74285714285713,248.3956847259554,1.6428571428571428,1.3363062095621234,4.714285714285714,4.0842770083968,1.2756,1.0245467222893476,242.4,239.59163655622876,1.7333333333333334,1.617433755683052,5.233333333333333,5.15071694596697,1.3838266666666668,1.3121287318398067,279.4533333333333,302.58836011677766,4.0,15.0,0.25,-3.0,0.4029999999999997
2023-03-14,6.0,12.0,2.0,3.0,4.6959,0.78265,1.0,880.2,146.70000000000002,0.8166666666666668,0.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,4.0,6.0,2.6959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,14,3,1,2.3333333333333335,3.214550253664318,5.0,6.244997998398398,1.8849666666666671,2.481114649373006,340.1000000000002,472.95666820544994,2.4285714285714284,1.9023794624226844,6.714285714285714,4.270608298368657,1.955742857142857,1.4924731151762192,376.25714285714287,330.4254270741628,1.9285714285714286,1.7743595036946858,5.214285714285714,4.526478873143122,1.5148071428571426,1.3738861544282586,295.79285714285714,291.0323229848838,1.8,1.7498768429570224,5.233333333333333,5.15071694596697,1.437323333333333,1.4129731997564159,289.6766666666666,317.67090831315596,7.0,17.0,0.3888888888888889,12.0,5.6549
2023-03-15,2.0,5.0,2.5,3.0,0.8382,0.4191,0.568,114.1,57.05,0.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.8382,0.0,0.0,0.0,2,0,15,3,1,2.6666666666666665,3.055050463303893,5.666666666666667,6.027713773341708,1.8447000000000005,2.5045260809183043,331.4333333333335,478.6578562327515,2.2857142857142856,1.889822365046137,6.0,4.0414518843273814,1.6929714285714286,1.506062113276746,281.1428571428571,287.9691815521403,2.0714285714285716,1.6854255666327551,5.571428571428571,4.273609278319243,1.5746785714285711,1.3200027232947258,303.9428571428571,283.61492505558556,1.7333333333333334,1.7005746155310268,5.1,5.101385883368805,1.3698799999999998,1.3907640684418636,286.28333333333336,319.02697441172376,8.0,16.0,0.47058823529411764,-7.0,-8.5536
2023-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,16,3,1,2.6666666666666665,3.055050463303893,5.666666666666667,6.027713773341708,1.8447000000000005,2.5045260809183043,331.4333333333335,478.6578562327515,2.0,2.0816659994661335,5.142857142857143,4.6342410895626145,1.4790142857142856,1.638948659383581,253.77142857142854,306.41380361794904,2.0,1.7541160386140593,5.5,4.363308554120553,1.5254642857142855,1.3675517397649217,297.14285714285717,290.07251802658834,1.6,1.6733200530681493,4.6,4.825221095523985,1.2503466666666665,1.3471458072617781,249.3,282.5260171113934,8.0,14.0,0.5333333333333333,-5.0,3.0195
2023-03-17,1.0,3.0,3.0,3.0,0.525,0.525,0.525,33.5,33.5,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.525,0.0,0.0,0.0,4,0,17,3,1,1.0,1.0,2.6666666666666665,2.516611478423586,0.4544000000000006,0.42353639749140976,49.20000000000015,58.647847360325024,1.8571428571428572,2.115700942049816,4.714285714285714,4.680252333449759,1.3341571428571426,1.677129297199178,215.28571428571425,315.9837412936064,1.8571428571428572,1.7478401113789153,4.928571428571429,4.10373724069407,1.384992857142857,1.3616683869793336,262.90714285714284,290.94504229727363,1.6,1.6733200530681493,4.6,4.825221095523985,1.2398466666666663,1.351674425891529,245.92000000000002,284.54119803520564,3.0,13.0,0.21428571428571427,3.0,1.3632
2023-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,18,3,1,0.3333333333333333,0.5773502691896262,1.0,1.732050807568883,0.1750000000000006,0.30310889132455593,11.166666666666819,19.34123401785182,1.4285714285714286,2.1491969707422403,3.2857142857142856,4.309458036856676,1.0025857142857142,1.6789438767953415,166.8428571428571,319.80862432160296,1.7142857142857142,1.8156825980064084,4.5,4.29221119273935,1.263564285714286,1.4064788956863123,227.78571428571428,290.8795702616533,1.6,1.6733200530681493,4.6,4.825221095523985,1.2398466666666663,1.351674425891529,245.92000000000002,284.54119803520564,1.0,10.0,0.09090909090909091,-3.0,-1.05
2023-03-19,2.0,6.0,3.0,3.0,1.576,0.788,0.904,172.4,86.2,0.8049999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.904,0.0,0.0,0.0,1.0,3.0,0.672,0.0,0.0,0.0,6,1,19,3,1,1.0,1.0,3.0,3.000000000000002,0.7003333333333339,0.802496313594857,68.63333333333348,91.41227124042658,1.5714285714285714,2.1491969707422403,3.7142857142857144,4.423960733486294,1.0907285714285713,1.692416188682407,171.45714285714283,319.59140506352196,1.8571428571428572,1.7478401113789153,4.928571428571429,4.10373724069407,1.3761357142857142,1.3598638589139058,240.1,284.0639527127104,1.6333333333333333,1.6709141279516733,4.766666666666667,4.782751576621788,1.2733133333333333,1.3469898524393982,249.49000000000004,282.8638253464994,3.0,11.0,0.25,6.0,2.101
2023-03-20,1.0,4.0,4.0,4.0,1.0,1.0,1.0,152.2,152.2,0.99,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,3,1,1.0,1.0,3.3333333333333335,3.0550504633038953,0.8586666666666672,0.7974492669338502,108.20000000000016,94.24669755487454,1.7142857142857142,2.0586634591635518,4.285714285714286,4.11154008915904,1.2335857142857143,1.6259008297233988,193.2,311.0455540056258,1.9285714285714286,1.6854255666327551,5.214285714285714,3.866594037463656,1.4475642857142856,1.307266269508857,250.97142857142856,276.9926475796542,1.6,1.6733200530681493,4.633333333333334,4.745112427964487,1.2399799999999999,1.3407455664923769,237.67666666666668,279.1316284273524,3.0,12.0,0.23076923076923078,-2.0,-2.152
2023-03-21,1.0,3.0,3.0,3.0,0.634,0.634,0.634,72.8,72.8,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.634,0.0,0.0,0.0,1,0,21,3,1,1.3333333333333333,0.5773502691896255,4.333333333333333,1.5275252316519492,1.0700000000000005,0.4748852492971346,132.4666666666668,52.65067267693104,1.0,0.8164965809277271,3.0,2.309401076758508,0.6533142857142857,0.5591957541224452,77.85714285714282,70.58724760046596,1.7142857142857142,1.589802669350046,4.857142857142857,3.8201317507916697,1.3045285714285713,1.2763582806795828,227.05714285714288,276.88238189995604,1.6333333333333333,1.6501480254047274,4.733333333333333,4.675197457259731,1.2611133333333333,1.325435834301523,240.10333333333335,277.3045736013556,4.0,7.0,0.5,-1.0,0.21000000000000008
2023-03-22,2.0,6.0,3.0,3.0,1.5539999999999998,0.7769999999999999,0.971,270.5,135.25,0.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.971,1.0,3.0,0.583,0.0,0.0,0.0,2,0,22,3,1,1.3333333333333333,0.5773502691896258,4.333333333333333,1.5275252316519492,1.062666666666667,0.4631903856227317,165.16666666666683,99.48579463085842,1.0,0.8164965809277271,3.142857142857143,2.4784787961282144,0.7555714285714286,0.6557509326827407,100.19999999999996,101.81573224867216,1.6428571428571428,1.5495479666983225,4.571428571428571,3.5456210417116774,1.2242714285714287,1.2173397828105295,190.67142857142858,227.75615647702372,1.7,1.6220463873633868,4.933333333333334,4.5933485143969515,1.3129133333333334,1.3046535137156432,249.12,273.60128982353723,4.0,7.0,0.5,3.0,1.2859999999999998
2023-03-23,2.0,8.0,4.0,5.0,2.0,1.0,1.0,577.3,288.65,0.965,0.0,0.0,0.0,1.0,3.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,23,3,1,1.6666666666666667,0.5773502691896258,5.666666666666667,2.516611478423584,1.3960000000000006,0.6965716043595245,306.8666666666668,254.2085036605451,1.2857142857142858,0.7559289460184557,4.285714285714286,2.627691364061221,1.0412857142857141,0.7054952667655326,182.67142857142855,196.71141056791552,1.6428571428571428,1.5495479666983225,4.714285714285714,3.6464644927248817,1.2601499999999999,1.2333157227259681,218.2214285714286,250.10798030687968,1.7333333333333334,1.6174337556830518,5.133333333333334,4.5918468475401495,1.3615466666666665,1.302077713590815,267.00333333333333,277.0274970583905,5.0,9.0,0.5,2.0,-0.47399999999999964
2023-03-24,1.0,4.0,4.0,4.0,1.0,1.0,1.0,261.0,261.0,0.74,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,24,3,1,1.6666666666666667,0.5773502691896258,6.0,2.0000000000000004,1.5180000000000007,0.5009710570482111,369.60000000000014,179.9361831316872,1.2857142857142858,0.7559289460184557,4.428571428571429,2.572750982712403,1.109142857142857,0.6694852322422615,215.17142857142855,186.4858235388212,1.5714285714285714,1.5548576840284845,4.571428571428571,3.631365196012818,1.2216500000000001,1.2323538744707534,215.22857142857143,249.2660254197734,1.7666666666666666,1.5905612397739541,5.266666666666667,4.49469674734289,1.39488,1.2786085935298086,275.7033333333333,272.41305792203974,5.0,9.0,0.5,-4.0,-1.4460000000000002
2023-03-25,3.0,11.0,3.6666666666666665,4.0,2.936,0.9786666666666667,1.0,603.8,201.26666666666665,0.7366666666666667,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.936,0.0,0.0,0.0,1.0,3.0,1.0,5,1,25,3,1,2.0,1.0,7.666666666666667,3.5118845842842457,1.9786666666666672,0.9681762924867224,480.7000000000001,190.72658440815243,1.7142857142857142,0.755928946018456,6.0,2.768874620972694,1.5285714285714285,0.7708252843852605,301.4285714285714,208.6916123077759,1.5714285714285714,1.5548576840284845,4.642857142857143,3.7541186173863266,1.2655785714285714,1.2844172088650057,234.1357142857143,268.6683789677203,1.8666666666666667,1.5698305055298,5.633333333333334,4.498914300701617,1.4927466666666664,1.2805222834596752,295.83,273.64335983047374,6.0,12.0,0.46153846153846156,7.0,2.936
2023-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,26,3,1,1.3333333333333333,1.5275252316519468,5.0,5.567764362830022,1.3120000000000005,1.4926593717255126,288.2666666666668,302.8220819777405,1.4285714285714286,0.9759000729485342,5.142857142857143,3.5790395093549643,1.3034285714285712,0.9612912942396551,276.7999999999999,234.97445960501037,1.5,1.6052797503622482,4.428571428571429,3.93630607225931,1.1970785714285714,1.3268953226226259,224.12857142857143,274.9755078004395,1.8333333333333333,1.599209574873728,5.466666666666667,4.614320537521049,1.4594133333333332,1.3065424526228553,287.13666666666666,278.8870139325775,4.0,10.0,0.36363636363636365,-11.0,-4.872
2023-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,27,3,1,1.0,1.7320508075688772,3.6666666666666665,6.350852961085884,0.9786666666666672,1.6951003903407418,201.2666666666668,348.60409253669604,1.2857142857142858,1.1126972805283746,4.571428571428571,4.076646614442762,1.1605714285714284,1.0807779385151008,255.0571428571428,254.64412983052023,1.5,1.6052797503622482,4.428571428571429,3.93630607225931,1.1970785714285714,1.3268953226226259,224.12857142857143,274.9755078004395,1.7333333333333334,1.617433755683052,5.133333333333334,4.636685300374901,1.36946,1.3111734393282986,266.63666666666666,276.54934271124705,3.0,9.0,0.3,0.0,2.936
2023-03-28,2.0,4.0,2.0,2.0,0.7824,0.3912,0.515,76.3,38.15,0.9299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.7824,0.0,0.0,0.0,1,0,28,3,1,0.6666666666666666,1.1547005383792517,1.3333333333333333,2.3094010767585034,0.2608000000000006,0.4517188506139632,25.433333333333483,44.05182553916844,1.4285714285714286,1.1338934190276826,4.714285714285714,4.029651999626674,1.1817714285714285,1.0701305056149075,255.55714285714285,254.22971801858552,1.2142857142857142,0.9749612559222323,3.857142857142857,3.278300283264599,0.9175428571428572,0.864901482797351,166.70714285714286,201.57311505824734,1.7333333333333334,1.617433755683052,5.033333333333333,4.6273797853818905,1.3447066666666667,1.3151394678717623,247.93333333333334,269.4934447841152,2.0,10.0,0.18181818181818182,4.0,0.7824
