date,country,demand_kbpd,year,month,day
2021-06-16,NLD,1076.9,2021,6,16
2021-06-17,NLD,1010.6,2021,6,17
2021-06-18,NLD,1012.8,2021,6,18
2021-06-19,NLD,975.1,2021,6,19
2021-06-20,NLD,973.7,2021,6,20
2021-06-21,NLD,1023.4,2021,6,21
2021-06-22,NLD,1042.0,2021,6,22
2021-06-23,NLD,1060.9,2021,6,23
2021-06-24,NLD,1034.6,2021,6,24
2021-06-25,NLD,991.4,2021,6,25
2021-06-26,NLD,1014.3,2021,6,26
2021-06-27,NLD,977.9,2021,6,27
2021-06-28,NLD,1024.8,2021,6,28
2021-06-29,NLD,1055.4,2021,6,29
2021-06-30,NLD,1010.6,2021,6,30
2021-07-01,NLD,1014.7,2021,7,1
2021-07-02,NLD,1034.2,2021,7,2
2021-07-03,NLD,1010.2,2021,7,3
2021-07-04,NLD,965.4,2021,7,4
2021-07-05,NLD,1096.5,2021,7,5
2021-07-06,NLD,1039.9,2021,7,6
2021-07-07,NLD,1060.3,2021,7,7
2021-07-08,NLD,1028.5,2021,7,8
2021-07-09,NLD,1046.6,2021,7,9
2021-07-10,NLD,1033.3,2021,7,10
2021-07-11,NLD,1010.1,2021,7,11
2021-07-12,NLD,1014.3,2021,7,12
2021-07-13,NLD,1081.0,2021,7,13
2021-07-14,NLD,1031.8,2021,7,14
2021-07-15,NLD,1031.9,2021,7,15
2021-07-16,NLD,1030.4,2021,7,16
2021-07-17,NLD,1006.1,2021,7,17
2021-07-18,NLD,986.1,2021,7,18
2021-07-19,NLD,1001.1,2021,7,19
2021-07-20,NLD,1044.9,2021,7,20
2021-07-21,NLD,1045.2,2021,7,21
2021-07-22,NLD,1062.6,2021,7,22
2021-07-23,NLD,1067.8,2021,7,23
2021-07-24,NLD,1019.0,2021,7,24
2021-07-25,NLD,998.3,2021,7,25
2021-07-26,NLD,1086.1,2021,7,26
2021-07-27,NLD,1055.0,2021,7,27
2021-07-28,NLD,1056.6,2021,7,28
2021-07-29,NLD,1056.9,2021,7,29
2021-07-30,NLD,1030.0,2021,7,30
2021-07-31,NLD,1044.1,2021,7,31
2021-08-01,NLD,1014.4,2021,8,1
2021-08-02,NLD,1029.3,2021,8,2
2021-08-03,NLD,1034.9,2021,8,3
2021-08-04,NLD,1032.8,2021,8,4
2021-08-05,NLD,972.9,2021,8,5
2021-08-06,NLD,998.5,2021,8,6
2021-08-07,NLD,960.2,2021,8,7
2021-08-08,NLD,975.9,2021,8,8
2021-08-09,NLD,1100.3,2021,8,9
2021-08-10,NLD,1017.8,2021,8,10
2021-08-11,NLD,1026.1,2021,8,11
2021-08-12,NLD,1059.7,2021,8,12
2021-08-13,NLD,1070.1,2021,8,13
2021-08-14,NLD,1038.7,2021,8,14
2021-08-15,NLD,969.4,2021,8,15
2021-08-16,NLD,995.3,2021,8,16
2021-08-17,NLD,1068.9,2021,8,17
2021-08-18,NLD,1033.3,2021,8,18
2021-08-19,NLD,1030.8,2021,8,19
2021-08-20,NLD,1040.0,2021,8,20
2021-08-21,NLD,1011.1,2021,8,21
2021-08-22,NLD,981.8,2021,8,22
2021-08-23,NLD,1057.4,2021,8,23
2021-08-24,NLD,1039.9,2021,8,24
2021-08-25,NLD,1045.6,2021,8,25
2021-08-26,NLD,1056.4,2021,8,26
2021-08-27,NLD,1034.9,2021,8,27
2021-08-28,NLD,989.7,2021,8,28
2021-08-29,NLD,981.9,2021,8,29
2021-08-30,NLD,1037.2,2021,8,30
2021-08-31,NLD,1052.7,2021,8,31
2021-09-01,NLD,1012.6,2021,9,1
2021-09-02,NLD,999.3,2021,9,2
2021-09-03,NLD,967.0,2021,9,3
2021-09-04,NLD,936.5,2021,9,4
2021-09-05,NLD,949.6,2021,9,5
2021-09-06,NLD,959.6,2021,9,6
2021-09-07,NLD,961.0,2021,9,7
2021-09-08,NLD,991.9,2021,9,8
2021-09-09,NLD,976.8,2021,9,9
2021-09-10,NLD,938.4,2021,9,10
2021-09-11,NLD,962.1,2021,9,11
2021-09-12,NLD,962.7,2021,9,12
2021-09-13,NLD,959.0,2021,9,13
2021-09-14,NLD,974.5,2021,9,14
2021-09-15,NLD,995.9,2021,9,15
2021-09-16,NLD,978.2,2021,9,16
2021-09-17,NLD,1021.3,2021,9,17
2021-09-18,NLD,984.4,2021,9,18
2021-09-19,NLD,981.5,2021,9,19
2021-09-20,NLD,1028.2,2021,9,20
2021-09-21,NLD,1012.1,2021,9,21
2021-09-22,NLD,974.9,2021,9,22
2021-09-23,NLD,962.7,2021,9,23
2021-09-24,NLD,991.3,2021,9,24
2021-09-25,NLD,965.7,2021,9,25
2021-09-26,NLD,961.9,2021,9,26
2021-09-27,NLD,1025.4,2021,9,27
2021-09-28,NLD,1016.2,2021,9,28
2021-09-29,NLD,959.1,2021,9,29
2021-09-30,NLD,985.9,2021,9,30
2021-10-01,NLD,956.7,2021,10,1
2021-10-02,NLD,932.9,2021,10,2
2021-10-03,NLD,942.8,2021,10,3
2021-10-04,NLD,948.3,2021,10,4
2021-10-05,NLD,967.8,2021,10,5
2021-10-06,NLD,985.7,2021,10,6
2021-10-07,NLD,952.6,2021,10,7
2021-10-08,NLD,992.2,2021,10,8
2021-10-09,NLD,937.0,2021,10,9
2021-10-10,NLD,927.6,2021,10,10
2021-10-11,NLD,966.3,2021,10,11
2021-10-12,NLD,968.9,2021,10,12
2021-10-13,NLD,948.8,2021,10,13
2021-10-14,NLD,978.5,2021,10,14
2021-10-15,NLD,995.6,2021,10,15
2021-10-16,NLD,912.5,2021,10,16
2021-10-17,NLD,882.0,2021,10,17
2021-10-18,NLD,931.7,2021,10,18
2021-10-19,NLD,1010.4,2021,10,19
2021-10-20,NLD,975.1,2021,10,20
2021-10-21,NLD,959.6,2021,10,21
2021-10-22,NLD,1007.3,2021,10,22
2021-10-23,NLD,952.3,2021,10,23
2021-10-24,NLD,913.9,2021,10,24
2021-10-25,NLD,981.8,2021,10,25
2021-10-26,NLD,988.2,2021,10,26
2021-10-27,NLD,985.4,2021,10,27
2021-10-28,NLD,964.8,2021,10,28
2021-10-29,NLD,963.3,2021,10,29
2021-10-30,NLD,949.8,2021,10,30
2021-10-31,NLD,948.3,2021,10,31
2021-11-01,NLD,936.9,2021,11,1
2021-11-02,NLD,977.4,2021,11,2
2021-11-03,NLD,988.6,2021,11,3
2021-11-04,NLD,1004.5,2021,11,4
2021-11-05,NLD,988.2,2021,11,5
2021-11-06,NLD,931.4,2021,11,6
2021-11-07,NLD,949.7,2021,11,7
2021-11-08,NLD,986.4,2021,11,8
2021-11-09,NLD,952.7,2021,11,9
2021-11-10,NLD,986.4,2021,11,10
2021-11-11,NLD,961.8,2021,11,11
2021-11-12,NLD,1009.9,2021,11,12
2021-11-13,NLD,905.8,2021,11,13
2021-11-14,NLD,968.6,2021,11,14
2021-11-15,NLD,952.3,2021,11,15
2021-11-16,NLD,945.9,2021,11,16
2021-11-17,NLD,976.8,2021,11,17
2021-11-18,NLD,985.1,2021,11,18
2021-11-19,NLD,982.9,2021,11,19
2021-11-20,NLD,914.8,2021,11,20
2021-11-21,NLD,917.0,2021,11,21
2021-11-22,NLD,938.1,2021,11,22
2021-11-23,NLD,979.4,2021,11,23
2021-11-24,NLD,973.4,2021,11,24
2021-11-25,NLD,990.0,2021,11,25
2021-11-26,NLD,992.4,2021,11,26
2021-11-27,NLD,951.8,2021,11,27
2021-11-28,NLD,946.1,2021,11,28
2021-11-29,NLD,993.7,2021,11,29
2021-11-30,NLD,973.8,2021,11,30
2021-12-01,NLD,1028.9,2021,12,1
2021-12-02,NLD,1032.0,2021,12,2
2021-12-03,NLD,992.5,2021,12,3
2021-12-04,NLD,1005.8,2021,12,4
2021-12-05,NLD,988.3,2021,12,5
2021-12-06,NLD,1008.8,2021,12,6
2021-12-07,NLD,1053.1,2021,12,7
2021-12-08,NLD,1051.9,2021,12,8
2021-12-09,NLD,1026.5,2021,12,9
2021-12-10,NLD,1017.7,2021,12,10
2021-12-11,NLD,950.5,2021,12,11
2021-12-12,NLD,1028.1,2021,12,12
2021-12-13,NLD,1015.3,2021,12,13
2021-12-14,NLD,1040.7,2021,12,14
2021-12-15,NLD,1022.5,2021,12,15
2021-12-16,NLD,1018.8,2021,12,16
2021-12-17,NLD,1029.9,2021,12,17
2021-12-18,NLD,976.6,2021,12,18
2021-12-19,NLD,976.0,2021,12,19
2021-12-20,NLD,1029.4,2021,12,20
2021-12-21,NLD,1036.6,2021,12,21
2021-12-22,NLD,1017.9,2021,12,22
2021-12-23,NLD,1076.1,2021,12,23
2021-12-24,NLD,978.2,2021,12,24
2021-12-25,NLD,986.9,2021,12,25
2021-12-26,NLD,1044.3,2021,12,26
2021-12-27,NLD,1029.1,2021,12,27
2021-12-28,NLD,1040.8,2021,12,28
2021-12-29,NLD,1027.8,2021,12,29
2021-12-30,NLD,1064.7,2021,12,30
2021-12-31,NLD,1033.1,2021,12,31
2022-01-01,NLD,986.7,2022,1,1
2022-01-02,NLD,968.5,2022,1,2
2022-01-03,NLD,1022.7,2022,1,3
2022-01-04,NLD,991.2,2022,1,4
2022-01-05,NLD,1025.2,2022,1,5
2022-01-06,NLD,1034.2,2022,1,6
2022-01-07,NLD,1003.4,2022,1,7
2022-01-08,NLD,972.3,2022,1,8
2022-01-09,NLD,992.1,2022,1,9
2022-01-10,NLD,991.0,2022,1,10
2022-01-11,NLD,1009.7,2022,1,11
2022-01-12,NLD,999.6,2022,1,12
2022-01-13,NLD,1082.9,2022,1,13
2022-01-14,NLD,1047.9,2022,1,14
2022-01-15,NLD,976.1,2022,1,15
2022-01-16,NLD,969.9,2022,1,16
2022-01-17,NLD,973.5,2022,1,17
2022-01-18,NLD,1002.4,2022,1,18
2022-01-19,NLD,1010.8,2022,1,19
2022-01-20,NLD,1059.8,2022,1,20
2022-01-21,NLD,1026.4,2022,1,21
2022-01-22,NLD,1010.3,2022,1,22
2022-01-23,NLD,963.2,2022,1,23
2022-01-24,NLD,1024.9,2022,1,24
2022-01-25,NLD,1008.6,2022,1,25
2022-01-26,NLD,1011.1,2022,1,26
2022-01-27,NLD,979.5,2022,1,27
2022-01-28,NLD,1037.0,2022,1,28
2022-01-29,NLD,950.6,2022,1,29
2022-01-30,NLD,989.1,2022,1,30
2022-01-31,NLD,1007.4,2022,1,31
2022-02-01,NLD,1011.5,2022,2,1
2022-02-02,NLD,1034.1,2022,2,2
2022-02-03,NLD,995.0,2022,2,3
2022-02-04,NLD,969.5,2022,2,4
2022-02-05,NLD,998.5,2022,2,5
2022-02-06,NLD,1005.9,2022,2,6
2022-02-07,NLD,989.0,2022,2,7
2022-02-08,NLD,988.9,2022,2,8
2022-02-09,NLD,1028.1,2022,2,9
2022-02-10,NLD,996.4,2022,2,10
2022-02-11,NLD,963.5,2022,2,11
2022-02-12,NLD,979.4,2022,2,12
2022-02-13,NLD,974.9,2022,2,13
2022-02-14,NLD,1036.6,2022,2,14
2022-02-15,NLD,1031.3,2022,2,15
2022-02-16,NLD,1030.7,2022,2,16
2022-02-17,NLD,998.2,2022,2,17
2022-02-18,NLD,997.0,2022,2,18
2022-02-19,NLD,980.9,2022,2,19
2022-02-20,NLD,980.3,2022,2,20
2022-02-21,NLD,1032.3,2022,2,21
2022-02-22,NLD,1011.0,2022,2,22
2022-02-23,NLD,1007.8,2022,2,23
2022-02-24,NLD,1047.8,2022,2,24
2022-02-25,NLD,1036.9,2022,2,25
2022-02-26,NLD,948.6,2022,2,26
2022-02-27,NLD,989.2,2022,2,27
2022-02-28,NLD,998.3,2022,2,28
2022-03-01,NLD,1011.7,2022,3,1
2022-03-02,NLD,1012.8,2022,3,2
2022-03-03,NLD,995.3,2022,3,3
2022-03-04,NLD,968.9,2022,3,4
2022-03-05,NLD,926.9,2022,3,5
2022-03-06,NLD,957.6,2022,3,6
2022-03-07,NLD,966.0,2022,3,7
2022-03-08,NLD,998.5,2022,3,8
2022-03-09,NLD,1011.0,2022,3,9
2022-03-10,NLD,1025.4,2022,3,10
2022-03-11,NLD,980.3,2022,3,11
2022-03-12,NLD,959.5,2022,3,12
2022-03-13,NLD,957.1,2022,3,13
2022-03-14,NLD,992.9,2022,3,14
2022-03-15,NLD,964.7,2022,3,15
2022-03-16,NLD,1024.7,2022,3,16
2022-03-17,NLD,1000.2,2022,3,17
2022-03-18,NLD,970.0,2022,3,18
2022-03-19,NLD,959.3,2022,3,19
2022-03-20,NLD,957.0,2022,3,20
2022-03-21,NLD,999.2,2022,3,21
2022-03-22,NLD,988.1,2022,3,22
2022-03-23,NLD,969.5,2022,3,23
2022-03-24,NLD,993.2,2022,3,24
2022-03-25,NLD,997.6,2022,3,25
2022-03-26,NLD,963.5,2022,3,26
2022-03-27,NLD,946.7,2022,3,27
2022-03-28,NLD,1037.7,2022,3,28
2022-03-29,NLD,1025.8,2022,3,29
2022-03-30,NLD,974.0,2022,3,30
2022-03-31,NLD,996.5,2022,3,31
2022-04-01,NLD,974.6,2022,4,1
2022-04-02,NLD,948.5,2022,4,2
2022-04-03,NLD,928.9,2022,4,3
2022-04-04,NLD,1008.5,2022,4,4
2022-04-05,NLD,958.8,2022,4,5
2022-04-06,NLD,995.6,2022,4,6
2022-04-07,NLD,946.3,2022,4,7
2022-04-08,NLD,949.5,2022,4,8
2022-04-09,NLD,939.0,2022,4,9
2022-04-10,NLD,924.4,2022,4,10
2022-04-11,NLD,952.7,2022,4,11
2022-04-12,NLD,975.9,2022,4,12
2022-04-13,NLD,986.1,2022,4,13
2022-04-14,NLD,928.3,2022,4,14
2022-04-15,NLD,959.0,2022,4,15
2022-04-16,NLD,949.5,2022,4,16
2022-04-17,NLD,956.4,2022,4,17
2022-04-18,NLD,992.9,2022,4,18
2022-04-19,NLD,1002.9,2022,4,19
2022-04-20,NLD,986.8,2022,4,20
2022-04-21,NLD,1010.6,2022,4,21
2022-04-22,NLD,948.4,2022,4,22
2022-04-23,NLD,907.9,2022,4,23
2022-04-24,NLD,973.1,2022,4,24
2022-04-25,NLD,988.6,2022,4,25
2022-04-26,NLD,944.5,2022,4,26
2022-04-27,NLD,976.2,2022,4,27
2022-04-28,NLD,957.5,2022,4,28
2022-04-29,NLD,945.6,2022,4,29
2022-04-30,NLD,954.1,2022,4,30
2022-05-01,NLD,923.4,2022,5,1
2022-05-02,NLD,1014.7,2022,5,2
2022-05-03,NLD,961.9,2022,5,3
2022-05-04,NLD,990.3,2022,5,4
2022-05-05,NLD,953.1,2022,5,5
2022-05-06,NLD,1007.9,2022,5,6
2022-05-07,NLD,934.1,2022,5,7
2022-05-08,NLD,935.9,2022,5,8
2022-05-09,NLD,988.2,2022,5,9
2022-05-10,NLD,973.9,2022,5,10
2022-05-11,NLD,964.5,2022,5,11
2022-05-12,NLD,997.7,2022,5,12
2022-05-13,NLD,961.4,2022,5,13
2022-05-14,NLD,924.2,2022,5,14
2022-05-15,NLD,962.2,2022,5,15
2022-05-16,NLD,1001.1,2022,5,16
2022-05-17,NLD,970.6,2022,5,17
2022-05-18,NLD,986.5,2022,5,18
2022-05-19,NLD,1002.5,2022,5,19
2022-05-20,NLD,979.7,2022,5,20
2022-05-21,NLD,923.2,2022,5,21
2022-05-22,NLD,941.4,2022,5,22
2022-05-23,NLD,1011.6,2022,5,23
2022-05-24,NLD,992.1,2022,5,24
2022-05-25,NLD,986.4,2022,5,25
2022-05-26,NLD,980.3,2022,5,26
2022-05-27,NLD,952.0,2022,5,27
2022-05-28,NLD,959.1,2022,5,28
2022-05-29,NLD,916.7,2022,5,29
2022-05-30,NLD,958.9,2022,5,30
2022-05-31,NLD,994.0,2022,5,31
2022-06-01,NLD,1019.8,2022,6,1
2022-06-02,NLD,1023.4,2022,6,2
2022-06-03,NLD,1035.4,2022,6,3
2022-06-04,NLD,996.0,2022,6,4
2022-06-05,NLD,974.7,2022,6,5
2022-06-06,NLD,1029.0,2022,6,6
2022-06-07,NLD,1086.8,2022,6,7
2022-06-08,NLD,990.7,2022,6,8
2022-06-09,NLD,1033.8,2022,6,9
2022-06-10,NLD,1010.4,2022,6,10
2022-06-11,NLD,951.0,2022,6,11
2022-06-12,NLD,956.5,2022,6,12
2022-06-13,NLD,1046.2,2022,6,13
2022-06-14,NLD,1061.6,2022,6,14
2022-06-15,NLD,1026.8,2022,6,15
2022-06-16,NLD,1032.4,2022,6,16
2022-06-17,NLD,1016.3,2022,6,17
2022-06-18,NLD,1004.3,2022,6,18
2022-06-19,NLD,958.3,2022,6,19
2022-06-20,NLD,1072.4,2022,6,20
2022-06-21,NLD,1075.1,2022,6,21
2022-06-22,NLD,1018.1,2022,6,22
2022-06-23,NLD,1044.1,2022,6,23
2022-06-24,NLD,1013.3,2022,6,24
2022-06-25,NLD,991.2,2022,6,25
2022-06-26,NLD,1008.2,2022,6,26
2022-06-27,NLD,1034.6,2022,6,27
2022-06-28,NLD,1015.9,2022,6,28
2022-06-29,NLD,1045.5,2022,6,29
2022-06-30,NLD,1006.2,2022,6,30
2022-07-01,NLD,1057.7,2022,7,1
2022-07-02,NLD,1011.8,2022,7,2
2022-07-03,NLD,980.6,2022,7,3
2022-07-04,NLD,1065.7,2022,7,4
2022-07-05,NLD,994.9,2022,7,5
2022-07-06,NLD,1034.8,2022,7,6
2022-07-07,NLD,1008.3,2022,7,7
2022-07-08,NLD,1011.1,2022,7,8
2022-07-09,NLD,1003.2,2022,7,9
2022-07-10,NLD,991.3,2022,7,10
2022-07-11,NLD,1047.9,2022,7,11
2022-07-12,NLD,1018.0,2022,7,12
2022-07-13,NLD,1046.0,2022,7,13
2022-07-14,NLD,1044.6,2022,7,14
2022-07-15,NLD,1066.5,2022,7,15
2022-07-16,NLD,1017.2,2022,7,16
2022-07-17,NLD,1002.5,2022,7,17
2022-07-18,NLD,1026.8,2022,7,18
2022-07-19,NLD,1049.3,2022,7,19
2022-07-20,NLD,1040.1,2022,7,20
2022-07-21,NLD,1000.4,2022,7,21
2022-07-22,NLD,1058.4,2022,7,22
2022-07-23,NLD,990.1,2022,7,23
2022-07-24,NLD,981.0,2022,7,24
2022-07-25,NLD,1027.3,2022,7,25
2022-07-26,NLD,1008.3,2022,7,26
2022-07-27,NLD,1086.6,2022,7,27
2022-07-28,NLD,1025.7,2022,7,28
2022-07-29,NLD,1021.3,2022,7,29
2022-07-30,NLD,998.3,2022,7,30
2022-07-31,NLD,1010.5,2022,7,31
2022-08-01,NLD,1052.2,2022,8,1
2022-08-02,NLD,1079.5,2022,8,2
2022-08-03,NLD,1001.9,2022,8,3
2022-08-04,NLD,1045.3,2022,8,4
2022-08-05,NLD,1082.2,2022,8,5
2022-08-06,NLD,1021.1,2022,8,6
2022-08-07,NLD,1020.4,2022,8,7
2022-08-08,NLD,1019.6,2022,8,8
2022-08-09,NLD,1047.6,2022,8,9
2022-08-10,NLD,1068.6,2022,8,10
2022-08-11,NLD,1034.2,2022,8,11
2022-08-12,NLD,1081.8,2022,8,12
2022-08-13,NLD,1024.4,2022,8,13
2022-08-14,NLD,986.8,2022,8,14
2022-08-15,NLD,1035.8,2022,8,15
2022-08-16,NLD,1008.1,2022,8,16
2022-08-17,NLD,1051.8,2022,8,17
2022-08-18,NLD,1055.2,2022,8,18
2022-08-19,NLD,994.1,2022,8,19
2022-08-20,NLD,968.8,2022,8,20
2022-08-21,NLD,1015.5,2022,8,21
2022-08-22,NLD,1059.1,2022,8,22
2022-08-23,NLD,1020.6,2022,8,23
2022-08-24,NLD,1041.2,2022,8,24
2022-08-25,NLD,1116.2,2022,8,25
2022-08-26,NLD,1047.3,2022,8,26
2022-08-27,NLD,1032.4,2022,8,27
2022-08-28,NLD,999.8,2022,8,28
2022-08-29,NLD,1034.6,2022,8,29
2022-08-30,NLD,1062.7,2022,8,30
2022-08-31,NLD,1039.3,2022,8,31
2022-09-01,NLD,1009.4,2022,9,1
2022-09-02,NLD,989.5,2022,9,2
2022-09-03,NLD,937.4,2022,9,3
2022-09-04,NLD,970.9,2022,9,4
2022-09-05,NLD,980.2,2022,9,5
2022-09-06,NLD,999.0,2022,9,6
2022-09-07,NLD,958.6,2022,9,7
2022-09-08,NLD,1014.3,2022,9,8
2022-09-09,NLD,1002.0,2022,9,9
2022-09-10,NLD,957.0,2022,9,10
2022-09-11,NLD,953.0,2022,9,11
2022-09-12,NLD,985.8,2022,9,12
2022-09-13,NLD,1011.1,2022,9,13
2022-09-14,NLD,968.2,2022,9,14
2022-09-15,NLD,986.5,2022,9,15
2022-09-16,NLD,964.8,2022,9,16
2022-09-17,NLD,926.6,2022,9,17
2022-09-18,NLD,939.3,2022,9,18
2022-09-19,NLD,1011.4,2022,9,19
2022-09-20,NLD,955.5,2022,9,20
2022-09-21,NLD,1017.2,2022,9,21
2022-09-22,NLD,974.4,2022,9,22
2022-09-23,NLD,976.4,2022,9,23
2022-09-24,NLD,955.7,2022,9,24
2022-09-25,NLD,990.6,2022,9,25
2022-09-26,NLD,994.8,2022,9,26
2022-09-27,NLD,987.3,2022,9,27
2022-09-28,NLD,1020.4,2022,9,28
2022-09-29,NLD,955.5,2022,9,29
2022-09-30,NLD,964.3,2022,9,30
2022-10-01,NLD,973.5,2022,10,1
2022-10-02,NLD,901.5,2022,10,2
2022-10-03,NLD,929.5,2022,10,3
2022-10-04,NLD,1007.2,2022,10,4
2022-10-05,NLD,984.4,2022,10,5
2022-10-06,NLD,956.2,2022,10,6
2022-10-07,NLD,998.4,2022,10,7
2022-10-08,NLD,952.6,2022,10,8
2022-10-09,NLD,919.8,2022,10,9
2022-10-10,NLD,1044.1,2022,10,10
2022-10-11,NLD,968.5,2022,10,11
2022-10-12,NLD,967.8,2022,10,12
2022-10-13,NLD,980.7,2022,10,13
2022-10-14,NLD,951.6,2022,10,14
2022-10-15,NLD,934.2,2022,10,15
2022-10-16,NLD,924.5,2022,10,16
2022-10-17,NLD,970.6,2022,10,17
2022-10-18,NLD,934.1,2022,10,18
2022-10-19,NLD,976.8,2022,10,19
2022-10-20,NLD,938.9,2022,10,20
2022-10-21,NLD,974.8,2022,10,21
2022-10-22,NLD,895.7,2022,10,22
2022-10-23,NLD,944.7,2022,10,23
2022-10-24,NLD,965.5,2022,10,24
2022-10-25,NLD,970.7,2022,10,25
2022-10-26,NLD,1001.0,2022,10,26
2022-10-27,NLD,1010.3,2022,10,27
2022-10-28,NLD,1014.4,2022,10,28
2022-10-29,NLD,931.7,2022,10,29
2022-10-30,NLD,902.4,2022,10,30
2022-10-31,NLD,971.4,2022,10,31
2022-11-01,NLD,978.2,2022,11,1
2022-11-02,NLD,990.3,2022,11,2
2022-11-03,NLD,994.2,2022,11,3
2022-11-04,NLD,1033.7,2022,11,4
2022-11-05,NLD,930.5,2022,11,5
2022-11-06,NLD,910.8,2022,11,6
2022-11-07,NLD,970.9,2022,11,7
2022-11-08,NLD,976.4,2022,11,8
2022-11-09,NLD,942.8,2022,11,9
2022-11-10,NLD,977.5,2022,11,10
2022-11-11,NLD,965.5,2022,11,11
2022-11-12,NLD,941.4,2022,11,12
2022-11-13,NLD,926.9,2022,11,13
2022-11-14,NLD,995.3,2022,11,14
2022-11-15,NLD,987.8,2022,11,15
2022-11-16,NLD,942.0,2022,11,16
2022-11-17,NLD,984.2,2022,11,17
2022-11-18,NLD,966.7,2022,11,18
2022-11-19,NLD,947.0,2022,11,19
2022-11-20,NLD,932.4,2022,11,20
2022-11-21,NLD,1009.3,2022,11,21
2022-11-22,NLD,959.0,2022,11,22
2022-11-23,NLD,960.2,2022,11,23
2022-11-24,NLD,982.1,2022,11,24
2022-11-25,NLD,1007.6,2022,11,25
2022-11-26,NLD,935.6,2022,11,26
2022-11-27,NLD,951.4,2022,11,27
2022-11-28,NLD,950.1,2022,11,28
2022-11-29,NLD,964.7,2022,11,29
2022-11-30,NLD,1020.3,2022,11,30
2022-12-01,NLD,1038.6,2022,12,1
2022-12-02,NLD,998.9,2022,12,2
2022-12-03,NLD,1002.2,2022,12,3
2022-12-04,NLD,1005.3,2022,12,4
2022-12-05,NLD,1010.7,2022,12,5
2022-12-06,NLD,1000.7,2022,12,6
2022-12-07,NLD,1007.4,2022,12,7
2022-12-08,NLD,1002.7,2022,12,8
2022-12-09,NLD,1038.6,2022,12,9
2022-12-10,NLD,1022.7,2022,12,10
2022-12-11,NLD,986.1,2022,12,11
2022-12-12,NLD,1017.1,2022,12,12
2022-12-13,NLD,1052.1,2022,12,13
2022-12-14,NLD,1046.0,2022,12,14
2022-12-15,NLD,1030.9,2022,12,15
2022-12-16,NLD,1118.3,2022,12,16
2022-12-17,NLD,975.3,2022,12,17
2022-12-18,NLD,1014.0,2022,12,18
2022-12-19,NLD,1027.1,2022,12,19
2022-12-20,NLD,1014.9,2022,12,20
2022-12-21,NLD,1026.7,2022,12,21
2022-12-22,NLD,1030.0,2022,12,22
2022-12-23,NLD,1032.9,2022,12,23
2022-12-24,NLD,1000.5,2022,12,24
2022-12-25,NLD,999.3,2022,12,25
2022-12-26,NLD,1049.8,2022,12,26
2022-12-27,NLD,953.8,2022,12,27
2022-12-28,NLD,998.4,2022,12,28
2022-12-29,NLD,1049.8,2022,12,29
2022-12-30,NLD,1005.5,2022,12,30
2022-12-31,NLD,985.3,2022,12,31
2023-01-01,NLD,994.4,2023,1,1
2023-01-02,NLD,1015.2,2023,1,2
2023-01-03,NLD,1015.5,2023,1,3
2023-01-04,NLD,1005.3,2023,1,4
2023-01-05,NLD,983.4,2023,1,5
2023-01-06,NLD,1015.4,2023,1,6
2023-01-07,NLD,976.6,2023,1,7
2023-01-08,NLD,978.8,2023,1,8
2023-01-09,NLD,1024.5,2023,1,9
2023-01-10,NLD,1006.9,2023,1,10
2023-01-11,NLD,1028.7,2023,1,11
2023-01-12,NLD,1042.3,2023,1,12
2023-01-13,NLD,1012.8,2023,1,13
2023-01-14,NLD,983.1,2023,1,14
2023-01-15,NLD,965.0,2023,1,15
2023-01-16,NLD,995.1,2023,1,16
2023-01-17,NLD,1031.9,2023,1,17
2023-01-18,NLD,1028.4,2023,1,18
2023-01-19,NLD,1001.5,2023,1,19
2023-01-20,NLD,994.9,2023,1,20
2023-01-21,NLD,991.9,2023,1,21
2023-01-22,NLD,978.2,2023,1,22
2023-01-23,NLD,1022.3,2023,1,23
2023-01-24,NLD,1024.3,2023,1,24
2023-01-25,NLD,1014.5,2023,1,25
2023-01-26,NLD,982.6,2023,1,26
2023-01-27,NLD,1023.1,2023,1,27
2023-01-28,NLD,969.0,2023,1,28
2023-01-29,NLD,983.8,2023,1,29
2023-01-30,NLD,1004.7,2023,1,30
2023-01-31,NLD,1028.0,2023,1,31
2023-02-01,NLD,1032.8,2023,2,1
2023-02-02,NLD,1004.6,2023,2,2
2023-02-03,NLD,1019.9,2023,2,3
2023-02-04,NLD,1005.2,2023,2,4
2023-02-05,NLD,959.1,2023,2,5
2023-02-06,NLD,1031.4,2023,2,6
2023-02-07,NLD,1011.8,2023,2,7
2023-02-08,NLD,1028.6,2023,2,8
2023-02-09,NLD,1027.0,2023,2,9
2023-02-10,NLD,982.9,2023,2,10
2023-02-11,NLD,976.8,2023,2,11
2023-02-12,NLD,979.8,2023,2,12
2023-02-13,NLD,1002.0,2023,2,13
2023-02-14,NLD,1030.1,2023,2,14
2023-02-15,NLD,1002.7,2023,2,15
2023-02-16,NLD,1001.5,2023,2,16
2023-02-17,NLD,1044.3,2023,2,17
2023-02-18,NLD,982.4,2023,2,18
2023-02-19,NLD,1004.6,2023,2,19
2023-02-20,NLD,1025.6,2023,2,20
2023-02-21,NLD,1018.6,2023,2,21
2023-02-22,NLD,1031.6,2023,2,22
2023-02-23,NLD,1024.4,2023,2,23
2023-02-24,NLD,977.6,2023,2,24
2023-02-25,NLD,941.4,2023,2,25
2023-02-26,NLD,993.4,2023,2,26
2023-02-27,NLD,955.4,2023,2,27
