date,global_demand_kbpd
2026-04-07,83282.2
2026-04-08,83931.2
2026-04-09,83322.2
2026-04-10,82758.09999999999
2026-04-11,81587.40000000001
2026-04-12,81302.4
2026-04-13,81685.2
2026-04-14,83215.20000000001
2026-04-15,82970.0
2026-04-16,83063.5
2026-04-17,82974.3
2026-04-18,81513.6
2026-04-19,79930.3
2026-04-20,82629.6
2026-04-21,82714.7
2026-04-22,82499.1
2026-04-23,82584.0
2026-04-24,83153.0
2026-04-25,79403.0
2026-04-26,79907.7
2026-04-27,83023.2
2026-04-28,82625.3
2026-04-29,84008.7
2026-04-30,83318.2
2026-05-01,82963.6
2026-05-02,81293.5
2026-05-03,81430.0
2026-05-04,83222.1
2026-05-05,83953.6
2026-05-06,82971.4
2026-05-07,83415.6
2026-05-08,83512.70000000001
2026-05-09,79985.6
2026-05-10,82002.2
2026-05-11,83311.5
2026-05-12,83355.0
2026-05-13,83575.3
2026-05-14,84188.4
2026-05-15,83682.3
2026-05-16,80966.7
2026-05-17,81462.0
2026-05-18,83380.7
2026-05-19,84379.5
2026-05-20,83598.3
2026-05-21,84041.5
2026-05-22,83432.1
2026-05-23,80876.5
2026-05-24,82887.6
2026-05-25,83626.2
2026-05-26,83816.1
2026-05-27,83787.3
2026-05-28,83548.5
2026-05-29,83966.1
2026-05-30,80131.0
2026-05-31,80649.8
2026-06-01,87316.2
2026-06-02,87641.59999999999
2026-06-03,86663.6
2026-06-04,87463.2
2026-06-05,87675.40000000001
2026-06-06,85406.3
2026-06-07,85897.1
2026-06-08,87130.7
2026-06-09,87177.90000000001
2026-06-10,87514.0
2026-06-11,87854.6
2026-06-12,87371.40000000001
2026-06-13,85963.6
2026-06-14,85910.8
2026-06-15,87783.5
2026-06-16,88211.0
2026-06-17,88632.7
2026-06-18,87454.2
2026-06-19,87513.09999999999
2026-06-20,85299.6
2026-06-21,84530.7
2026-06-22,89298.1
2026-06-23,87740.0
2026-06-24,87566.7
2026-06-25,88682.2
2026-06-26,89531.6
2026-06-27,86365.8
2026-06-28,85810.7
2026-06-29,87695.1
2026-06-30,87502.5
2026-07-01,90033.5
2026-07-02,89378.4
2026-07-03,89183.2
2026-07-04,87297.9
2026-07-05,86281.5
2026-07-06,90113.7
2026-07-07,89394.0
2026-07-08,90023.6
2026-07-09,89775.2
2026-07-10,89067.5
2026-07-11,87304.2
2026-07-12,86790.3
2026-07-13,89314.3
2026-07-14,91164.3
2026-07-15,90667.3
2026-07-16,89573.8
2026-07-17,89139.9
2026-07-18,86714.0
2026-07-19,86800.5
2026-07-20,89537.2
2026-07-21,88878.4
2026-07-22,90549.9
2026-07-23,89467.6
2026-07-24,91301.5
2026-07-25,87598.3
2026-07-26,87377.5
2026-07-27,87984.5
2026-07-28,89810.1
2026-07-29,88951.40000000001
2026-07-30,90109.0
2026-07-31,90113.2
2026-08-01,86384.5
2026-08-02,86674.8
2026-08-03,89256.9
2026-08-04,90987.7
2026-08-05,87686.7
2026-08-06,88745.8
2026-08-07,91900.4
2026-08-08,86509.6
2026-08-09,86561.6
2026-08-10,87827.4
2026-08-11,88935.5
2026-08-12,88319.3
2026-08-13,88719.9
2026-08-14,90775.4
2026-08-15,86274.1
2026-08-16,85792.0
2026-08-17,87880.5
2026-08-18,89845.29999999999
2026-08-19,88633.4
2026-08-20,89539.6
2026-08-21,88474.9
2026-08-22,86737.2
2026-08-23,87895.40000000001
2026-08-24,88392.6
2026-08-25,88657.59999999999
2026-08-26,87942.6
2026-08-27,89573.5
2026-08-28,89554.4
2026-08-29,86769.8
2026-08-30,86396.5
2026-08-31,88657.6
2026-09-01,85019.0
2026-09-02,86017.09999999999
2026-09-03,84216.8
2026-09-04,85279.2
2026-09-05,81417.90000000001
2026-09-06,81990.8
2026-09-07,83873.4
2026-09-08,83295.9
2026-09-09,84715.6
2026-09-10,85034.1
2026-09-11,84341.8
2026-09-12,83361.3
2026-09-13,82382.9
2026-09-14,85753.2
2026-09-15,84447.9
2026-09-16,84289.09999999999
2026-09-17,84190.7
2026-09-18,85020.8
2026-09-19,82521.7
2026-09-20,82237.7
2026-09-21,85110.0
2026-09-22,84608.8
2026-09-23,83930.8
2026-09-24,84062.0
2026-09-25,84645.9
2026-09-26,82958.59999999999
2026-09-27,81329.7
2026-09-28,85061.8
2026-09-29,84758.4
2026-09-30,84202.1
2026-10-01,83105.2
2026-10-02,82751.3
2026-10-03,80930.9
2026-10-04,81081.2
2026-10-05,82024.0
2026-10-06,82688.9
2026-10-07,82198.8
2026-10-08,83267.9
2026-10-09,81261.59999999999
2026-10-10,81087.2
2026-10-11,80787.2
2026-10-12,82043.3
2026-10-13,84072.59999999999
2026-10-14,84599.3
2026-10-15,83568.1
2026-10-16,82667.2
2026-10-17,80081.6
2026-10-18,79767.6
2026-10-19,82721.59999999999
2026-10-20,83268.4
2026-10-21,83940.5
2026-10-22,83382.2
2026-10-23,82366.6
2026-10-24,79744.1
2026-10-25,80780.2
2026-10-26,81905.4
2026-10-27,83335.6
2026-10-28,83369.6
2026-10-29,84453.0
2026-10-30,83829.7
2026-10-31,80229.4
2026-11-01,81485.5
2026-11-02,84407.0
2026-11-03,83765.3
2026-11-04,83868.5
2026-11-05,83862.6
2026-11-06,82889.0
2026-11-07,82214.90000000001
2026-11-08,80687.09999999999
2026-11-09,84848.09999999999
2026-11-10,83074.8
2026-11-11,83717.6
2026-11-12,83670.0
2026-11-13,83317.7
2026-11-14,81830.9
2026-11-15,81174.8
2026-11-16,84903.3
2026-11-17,85375.2
2026-11-18,83348.4
2026-11-19,84748.29999999999
2026-11-20,84302.5
2026-11-21,81314.9
2026-11-22,81724.4
2026-11-23,84018.4
2026-11-24,83371.7
2026-11-25,84409.3
2026-11-26,83584.4
2026-11-27,82820.0
2026-11-28,80388.9
2026-11-29,82530.1
2026-11-30,84069.7
2026-12-01,87852.0
2026-12-02,87990.59999999999
2026-12-03,88166.09999999999
2026-12-04,87362.2
2026-12-05,84300.5
2026-12-06,85528.8
2026-12-07,86862.3
2026-12-08,86702.1
2026-12-09,87645.0
2026-12-10,88397.2
2026-12-11,88299.6
2026-12-12,85262.4
2026-12-13,84626.5
2026-12-14,87356.40000000001
2026-12-15,87504.59999999999
2026-12-16,87128.4
2026-12-17,89535.4
2026-12-18,88505.0
2026-12-19,84987.7
2026-12-20,84003.8
2026-12-21,89071.9
2026-12-22,88534.4
2026-12-23,88306.2
2026-12-24,86913.5
2026-12-25,87717.8
2026-12-26,85617.1
2026-12-27,85929.1
2026-12-28,87938.3
2026-12-29,87493.7
2026-12-30,87014.0
2026-12-31,88684.8
