date,global_trade_volume_kbpd
2026-05-21,113714.9
2026-05-22,114083.7
2026-05-23,114169.6
2026-05-24,114191.2
2026-05-25,113836.0
2026-05-26,113479.0
2026-05-27,113444.0
2026-05-28,113379.3
2026-05-29,113160.6
2026-05-30,113095.4
2026-05-31,113323.8
2026-06-01,113371.3
2026-06-02,113047.4
2026-06-03,112932.4
2026-06-04,112677.9
2026-06-05,112508.2
2026-06-06,112334.0
2026-06-07,112147.5
2026-06-08,111805.2
2026-06-09,111690.6
2026-06-10,111489.7
2026-06-11,110813.9
2026-06-12,111139.3
2026-06-13,111271.4
2026-06-14,111110.5
2026-06-15,111029.4
2026-06-16,110711.0
2026-06-17,110966.8
2026-06-18,111263.2
2026-06-19,111212.4
2026-06-20,111335.4
2026-06-21,111289.9
2026-06-22,110944.2
2026-06-23,110783.8
2026-06-24,110732.6
2026-06-25,110565.8
2026-06-26,110447.0
2026-06-27,110354.6
2026-06-28,110265.3
2026-06-29,110203.4
2026-06-30,109922.3
2026-07-01,109710.5
2026-07-02,109387.8
2026-07-03,109513.8
2026-07-04,109031.5
2026-07-05,109194.5
2026-07-06,109404.3
2026-07-07,109282.1
2026-07-08,108707.6
2026-07-09,108576.6
2026-07-10,108505.5
2026-07-11,108249.5
2026-07-12,108092.4
2026-07-13,108338.8
2026-07-14,108416.3
2026-07-15,108182.9
2026-07-16,107818.9
2026-07-17,107705.9
2026-07-18,107616.7
2026-07-19,107668.0
2026-07-20,107518.6
2026-07-21,107575.8
2026-07-22,107913.1
2026-07-23,108032.5
2026-07-24,107984.3
2026-07-25,107911.2
2026-07-26,107805.7
2026-07-27,108002.4
2026-07-28,107847.1
2026-07-29,107824.8
2026-07-30,107805.3
2026-07-31,107679.4
2026-08-01,107385.2
2026-08-02,107423.6
2026-08-03,107388.7
2026-08-04,107464.8
2026-08-05,107340.9
2026-08-06,107560.8
2026-08-07,107373.3
2026-08-08,107692.1
2026-08-09,107338.1
2026-08-10,107411.2
2026-08-11,107493.9
2026-08-12,107330.6
2026-08-13,107406.6
2026-08-14,107651.0
2026-08-15,107215.7
2026-08-16,107312.1
2026-08-17,106826.3
2026-08-18,106639.8
2026-08-19,106960.6
2026-08-20,106852.3
2026-08-21,106630.3
2026-08-22,106600.0
2026-08-23,107013.1
2026-08-24,106667.8
2026-08-25,106476.1
2026-08-26,106783.0
2026-08-27,107161.9
2026-08-28,107160.1
2026-08-29,106938.4
2026-08-30,107368.9
2026-08-31,107703.4
2026-09-01,107860.9
2026-09-02,107729.0
2026-09-03,107747.7
2026-09-04,107746.2
2026-09-05,107842.3
2026-09-06,108159.1
2026-09-07,108365.8
2026-09-08,108191.5
2026-09-09,108498.7
2026-09-10,108599.6
2026-09-11,108775.3
2026-09-12,109105.4
2026-09-13,108932.0
2026-09-14,108970.8
2026-09-15,108913.9
2026-09-16,108655.1
2026-09-17,108773.3
2026-09-18,109318.3
2026-09-19,109010.1
2026-09-20,109058.4
2026-09-21,109240.4
2026-09-22,109322.2
2026-09-23,109358.9
2026-09-24,109163.2
2026-09-25,109270.6
2026-09-26,109184.2
2026-09-27,108816.2
2026-09-28,109117.3
2026-09-29,109373.3
2026-09-30,109451.5
2026-10-01,109566.1
2026-10-02,109849.3
2026-10-03,109965.6
2026-10-04,110217.9
2026-10-05,110233.2
2026-10-06,110569.2
2026-10-07,110709.7
2026-10-08,110826.2
2026-10-09,110652.6
2026-10-10,110789.7
2026-10-11,110705.0
2026-10-12,110659.7
2026-10-13,110579.8
2026-10-14,110450.6
2026-10-15,110959.7
2026-10-16,111311.6
2026-10-17,111782.8
2026-10-18,111625.9
2026-10-19,111728.8
2026-10-20,111558.8
2026-10-21,111509.2
2026-10-22,111415.5
2026-10-23,111756.1
2026-10-24,111768.6
2026-10-25,112076.7
2026-10-26,112292.2
2026-10-27,112851.5
2026-10-28,112648.3
2026-10-29,112998.6
2026-10-30,113327.1
2026-10-31,113227.4
2026-11-01,113529.1
2026-11-02,113695.6
2026-11-03,113748.3
2026-11-04,113680.1
2026-11-05,113633.4
2026-11-06,114150.3
2026-11-07,114250.8
2026-11-08,114511.0
2026-11-09,114450.7
2026-11-10,114392.7
2026-11-11,114715.2
2026-11-12,114540.8
2026-11-13,114557.4
2026-11-14,114666.1
2026-11-15,114790.7
2026-11-16,114855.8
2026-11-17,115039.1
2026-11-18,115283.6
2026-11-19,115537.0
2026-11-20,115436.0
2026-11-21,115479.4
2026-11-22,115827.8
2026-11-23,116114.5
2026-11-24,115932.5
2026-11-25,116106.7
2026-11-26,115798.2
2026-11-27,115908.6
2026-11-28,116402.9
2026-11-29,116306.5
2026-11-30,116233.0
2026-12-01,116491.4
2026-12-02,116269.3
2026-12-03,116235.9
2026-12-04,116458.3
2026-12-05,116423.4
2026-12-06,116471.1
2026-12-07,116723.1
2026-12-08,116907.2
2026-12-09,117058.5
2026-12-10,117082.3
2026-12-11,117254.1
2026-12-12,117321.7
2026-12-13,117510.7
2026-12-14,117498.4
2026-12-15,117551.4
2026-12-16,117433.4
2026-12-17,117515.7
2026-12-18,117433.4
2026-12-19,117286.0
2026-12-20,117427.4
2026-12-21,117558.2
2026-12-22,117808.8
2026-12-23,117801.7
2026-12-24,117971.3
2026-12-25,118170.3
2026-12-26,118345.9
2026-12-27,118250.9
2026-12-28,118361.7
2026-12-29,118517.1
2026-12-30,118595.6
2026-12-31,118227.3
